,0
3428,5VyjYh1xSRY08srq7TKQme
3429,51PxMHeX2V5ID89IEqjtT5
3430,4SW73Oo8NMYmCRYsHABgRs
3431,1j7YLlEbojw8RGhpqRSv0z
3432,7c2p2sUWE5gBMlXIFITBJG
3433,2Qo0EdObfe4sCsiR7grstZ
3434,0lx9vIcRrJsEbDzAHun46p
3435,2wRfmI3v2REarKJFzuzO46
3436,1oSthFsXTiD5tIdzArvRZG
3437,68GKHn1VXyM8RHG1rm4Ov1
3438,7Czxw27ltogod83b0w9lra
3439,4QnTtQJnAxK61zOibTJpYT
3440,5GmbqgyKi1bZOPMvjAnWSu
3441,0sW1K1i07EJfLn3FG4MG2k
3442,6pJtuH0lfbCi98JDr166Uy
3443,3SA3kgjY0RwgOMpuapcrte
3444,7nwMY3U4zhXQLQsjX8gwzf
3445,6pB59ef67FGX7zALUxATo4
3446,5xhWjK9OOzPyzBlAEQm3yn
3447,3HnXETGg80pcyTNpGbCkqR
3448,383dZSLzwL8UcjXiOOdAIa
3449,2iGcN8KNk58rsXLo1yubR7
3450,3bJJN5dmgDfNe8Aq8FnICw
3451,1UxbCY5cw2q3SM7N889OHs
3452,3IfWaFt0d01TPU3dsy5Yw9
3453,3gPnmov7t50dK8cwxTas4B
3454,6HXVNP9mGsbTKG6ovKLzcH
3455,6rXoA0cB6iWGY8LvlY1e8B
3456,3sLp1oqVe3XvEmYz4j05ZI
3457,6LvKahncumcR2KJypCYOkB
3458,1oOWMaSMtPmRcahZvmcnn2
3459,1FabIctyu6k0cDMk640Iwf
3460,2jyAfwmsqF6wynsf70zIUQ
3461,1hFQfBk8Nl8YnfD6a2xGfB
3462,7bquaJAoCaaUbCvgPa4Uln
3463,5Sm72OUDAqdbM5x1R2RYJ5
3464,7AkQVlVzkZMCCHLtIzUT9d
3465,66YbANFZ7Ops6csoTqL7iS
3466,0LiyqVSNN07YMBKdnPhI8A
3467,4u6wEBY7g2KEzGqVhuVSq1
3468,2MFdVPnEWRjXQIY96VgiGn
3469,1CYWKpLRAdtM4b8pWV0Cq7
3470,7Ig8Rh7hEFdtkJmwMwBx55
3471,3dNaicN7qcyCGNAa95lTeJ
3472,1KjBsubnUzAU1dvxIEUky4
3473,2h5zgTg4wfn7UR1mzFrDZK
3474,6CcXm3RDDNfSjI0AxzYnNC
3475,2MIF5EhJoAZ6cXgMqfAwdw
3476,6toSPIat9OCEXJbh7KgJce
3477,4n3ZKNiEti5wswu047s6HE
3478,7xcTzEFNkkfO5a60T93tdk
3479,7c3NImFA23mDCifvAzSu0T
3480,2wcNdnNGhfqemqLrNkz4B2
3481,6im8l8TSU9x7MHk4uwF49z
3482,5iDky1ZzrTURTjVX3Dsr7q
3483,3u3Cx4JsGVYSYMpXChp6VI
3484,67mbAmUd0ZNFBbOspqpfax
3485,6Yffswuw0fgVxCs1iGihFt
3486,3VfbnwNYiswSqS04EhTz2A
3487,0KL2ARExRNAi5U0FFq7UuF
3488,27cIqbYuyIBje3DnWBDMYL
3489,5NE7ifcHCtaYDaQ0SXWnP6
3490,0x3zIsfR1acfA4JkRqCAXf
3491,2ELZbEh1QZCIeQLNEVKAuG
3492,6qYtS0WhXCvcCwToYZQtMh
3493,0GhEnrKIjEJpZhjOjchbFN
3494,4Uk2dmNm48Wsl8GCZM06jS
3495,4ruRMffJ83FRbbIv4SlB3J
3496,49AU7AQdsfS5YlCr6XM09t
3497,30rwTtG2bWTJShjKiUGXXC
3498,5MELJ1IvtmJg7BYFxIny1D
3499,3nUsFNpYAXpNsGdA7yrG9m
3500,6DCahU6Wg95GmLy1radpxb
3501,1LWeBz53UkUh90wwuDC4j6
3502,1ZkBeMfyQcP7ZcfPiX8yQ2
3503,1efcNBcWwR6QFd6WrxMjhq
3504,3QRObjsiUeBbV6JXVKaJZT
3505,6U9Axv8L0xyyoYHlIbtVFf
3506,4yNjvLWjSaSku06lxRD0We
3507,5VgNbIOrf2x3PyVa3ZYRPR
3508,5RAYMcy3a1XbhWaA2HRqC8
3509,3LnX89zLOkO4NGgfoE86sw
3510,7mKlbachJ3NZQaF80k3Ngq
3511,1FeKrTuthOIN2cc3c60OYQ
3512,5kA3j2eBq7VmwaZIDkUsgO
3513,1IcUM2cJCJDK6PqZKO6N7y
3514,2xAyBDPkvhrCXlsyRYlFad
3515,7q93UeN9vsvzoSTe0secXo
3516,6H9eH0BCk5VLRtJinA06SQ
3517,1dBjyfvqe0IEP6U7KUr7fB
3518,6bHtWtASaE3CkhEhHeDCNc
3519,5P4V0Zw8ybajwdXeqeS0ga
3520,1cUhtUXQuyHK6COqQNzxlx
3521,1SIJ5S6cLIfHJNek7O1UWS
3522,6YJ0sUnBsVpoPw0uSjXJVY
3523,68alSxcK8cSx8NRavNKPTE
3524,2WlEmHO9dZwSy3xEfvVnTc
3525,4hg7vFtv25aX63OHUCdD87
3526,1Wv2gkckBuTOiEsg4KfTTT
3527,21eBVi0PBRGlGsjGGI2rLj
3528,2Ott81LnxNjDvsmgMu6KlX
3529,2oJvUmhrBUUE3FmXCddKyU
3530,18TqY4su3bU1b13K9H87ky
3531,2allcglXQcbtNKMZQ0xylL
3532,36KJBCSkqnbYeNBy5Aj8Ts
3533,1mNqWtZYzHqhRMUin3VRRy
3534,0ON347pzexhRy0M2WBnQk5
3535,5bJ5DiNYyKdWrZh5E8QcsX
3536,2FzmZV3Ttx4Vjdfh3GiVIJ
3537,3WdSVVburmx7JKGXuOGB1D
3538,1T9eneHl0RfreL3Fbo6aE8
3539,2lYIIJMoJtxl5I11bt58dD
3540,7e2WOf6X2G6Cwob1YVOilk
3541,6d35q2wq8D3h94ZNytoofE
3542,2LynTGF8BhlIgTyvFmk7Ux
3543,4Fe7jIDYy6yXjxW5wohRZB
3544,6KKUcw9irIUHiG5CUXlN9K
3545,1ozspE3iXvQvC4VwTL42XA
3546,3DAECfDIlJTPV5vK1AcI6k
3547,019NtNqrySEXsFRv40h52G
3548,5VJNJ4eYDfqcybAn6c4ufV
3549,4Rybd8coZNbA1yLnhiPTjB
3550,17RCkHmLEvAq50XylEsg22
3551,1EkAu1QFRmTZxWvVP5QaIQ
3552,5CjvIRuE3v4iFTK2VV4SH6
3553,41NuQQp3ZO0dPfByCGd3V0
3554,0E0iRpXYAHiKgQK6XxhjUx
3555,4DvhSki2P6fZ3vFa8TDR8A
3556,3zbAwNCoBfNHeHv9mslzwp
3557,03UlyUaZhtq3xy4zuZSv2d
3558,4iCOUG1Cmt6wCMO3WHA9jZ
3559,7JAslDAUIefrtnKqL82p3Z
3560,45aBsnKRWUzhwbcqOJLwfe
3561,6UTbeGBSGMIm2OHMpDfzYs
3562,6wS2mggUYY5PDzt0GY8gjC
3563,2QguH2OUWVhXi3DTzK8cRH
3564,0BAdY2Py59I7DJgsakFK9J
3565,0fGrP2LaWE2n89mxE1i4mg
3566,4Nlxv66Eo21KZ0x19BzENV
3567,6BAmC5cyV6adyWzGO4bvuS
3568,5HCyWlXZPP0y6Gqq8TgA20
3569,2i4n1rE9hMw6QEd0GuLAsW
3570,1u7E2sw7ZRpz9PKYkywss8
3571,6qjY5SHjTpnWoa7OZi4Xp5
3572,4od4ONQPrdWZIiBr3aC9l9
3573,3sL4z0eqyMRH5GTTI61fJn
3574,1HNssOxzAKmlE97aXo9I34
3575,6Oj8stys3zoBStGuKNBvIa
3576,6XbhqlAIW3K4hLDOEK2JSl
3577,2hqXoNNPZQNKHe1wv0IDzo
3578,0UyMKctNLPUhu4EJK4X5wS
3579,52f7HlPmhvLtj4lzSqoodc
3580,4YuXGlcYfCpaGxv3wjJOh7
3581,0TPeAEhZhny5YPbVreDSrz
3582,7qVUDuknxRugURu2oRxQEP
3583,256bY4IL8bSL8RIfm6omEZ
3584,3iekEogezlUMH6wsFui5XJ
3585,1IoNIgGrtxyo6NLimYNpJP
3586,4HeNCz1NePOW4X2iEtOU4Y
3587,5PhpSBQaZ244y8FrPmKzb5
3588,5gCDMzhtPubPeHgcjmo8Ix
3589,77zrQYGnjNbO2jrIiJW8oz
3590,6wGnThB1aN5Qv0zQbur7ZR
3591,7qCN8wscPWleShnKaGiQZG
3592,5hlhtWjXTZeeBOkaOF4Waf
3593,6sf3PDZMcBUk3Qw3I373VQ
3594,5ku0asFyirtJQNhXwSAAkC
3595,1opCBUU92pZxPR5d4tbEEr
3596,0eHjEHjmeG0jCZVM4WA2bd
3597,4rWcE7ZKaLVCak6ggJ4Y7c
3598,1YdcBd7NhqUXna2VwJw9Q2
3599,4IwYiqgqQQWDHrWI1cvgh2
3600,081tSlcVWY4kdChGfyJz9x
3601,2LZGTZ7RLiM5YBIHOe231m
3602,2XDLvUXcPNgItxq80kiczr
3603,1tATEB03AKo0jMhUPSpYBn
3604,19Zxdv6naJ3R7HGT9EDZVR
3605,171CMK73oudfPEAfEvWkUw
3606,4R5J4rvRqkgLedCjlRpcoo
3607,25JBF1aUOagj0KZkxrNr8Q
3608,4xiBDahXHciNiPjdTKyMzm
3609,522psdniSZh0vVqQRz1Ijl
3610,64nKjh8qkktOOD99LEcUff
3611,3Hrslop5pmUs7K0GIe5pne
3612,3orAs5iIrx0rzfWRzaB2K3
3613,6jYBc8V2b4rVCyua0xMdvH
3614,7F5NU5LwUjAchegDbvmNdE
3615,1qbs5yn4VIMLkwWrmD5N2j
3616,4ycC4kOALZWHCU9N0Xs6M9
3617,4wHl6JT9ee8gZEURTiRTIF
3618,6Aur1XTn81EQmp6lyo4HP5
3619,2EZKfBjKAE2x8pi6v3uH7s
3620,2Dx1MzjUMGREOgSju2U1wZ
3621,6pvljITrLbYp6bG9pmYRyg
3622,1KLEi0IEVoltbpPdmWdFIO
3623,6RSIVvksolVFbjyJypupki
3624,2gYpv8MSStoBDGzd3km8KO
3625,3g1XQqiL8iDU75HSZszNnV
3626,69k6mFJfIqPKZiJvpb1UzF
3627,0DrcsPOffwzAyCe11lRknH
3628,0p1iFRk5xQCb37jpiYmmG3
3629,6gCkhtTNxRCTe5auCcGSzj
3630,4txrAyGAWA9JqZzoNHiPRh
3631,6WPWEHhr1tdX2ZUAWBmksK
3632,07mdQUH1Cy5j4mTpyG6IOe
3633,468XqG4ThylM4IL8NygBF7
3634,2JmhNX0LdEEjzJVLP2DcMG
3635,6SRWhUJcD2YKahCwHavz3X
3636,786ymAh5BmHoIpvjyrvjXk
3637,2xFjMfShD4wuRRhpFng8zD
3638,1tQZW7fP4KoDhagBkIOrD8
3639,2ZLb3gRlekfXO9u7ohGsyg
3640,1OyEvkH8NRMRT3T63YezLQ
3641,3URMgT8QBUyRtkDvCMyBFU
3642,0oamqLtZTA2PKiAm4XEAHR
3643,51Nh8OOLXo4iOPntSx5Ezp
3644,54Er2T3fIRBBs5fjQWy1Eh
3645,2PX9nvtMXiIgiyyTF1buY3
3646,7vt1tD1Jr1oek9IXDdqjt7
3647,3gFszghLS53tX1m8GFnXMv
3648,2NkVZjbzgkBzIJ9DCGBcLY
3649,6zAiRKvAMlXHxEtyO4yxIO
3650,1S0lzMgHZ1vsisgz3x7h9v
3651,2QDVS8yLSaDXBaEEml8Z2d
3652,5wilF6g0r4VpNqQsV8fWKr
3653,7pM9cLbrgRGX1hHElTX92m
3654,1EoThnDm6kQfB2idIfR30n
3655,01XP4DU82QE56hH3l16a7S
3656,1t7ZwPiCYLOi1xlP235GRa
3657,5D5VLmQmguIuB1Y38mpLGE
3658,4rO5zu1AX5VILmhJ6kV1ia
3659,7ou7RaIwIEP583CfQsvIoV
3660,4l5ZokDkl2khTGZu9W7Nje
3661,59dtbpqYIFogNsDayzyYky
3662,3pA7rknTZTSaTArIpaLMdp
3663,6alVM7C4g9mJOTO9sWX77X
3664,0HXzQkNcnBUL2AnU48yYLC
3665,1wdH4AxBGqzY0L7RmUzIAH
3666,6vwGs0r9VqpT86Xidm5GkB
3667,1uArt6AUmmCzq447H56pth
3668,2ex9wWoRG6TpmB3nlOKaXi
3669,6RzFdHz8KPuFGu2InU4JoL
3670,1BdN94B6PTYh6NQ9n92cJd
3671,7020tnueVm55lw71XEwhBO
3672,0lcGCWydETTOPcLuwBFLKV
3673,6dzDfenIg08dMDGrMjJ96D
3674,6uEPGP70ijYlX6Hs4AplSu
3675,5xsIh6hpCoeQQHRuzZFqZI
3676,44FLV52OZIBwuiJrCf0sQy
3677,0kyjTvBNzAvS8C6XhedBTd
3678,327pKgWcBEDhdmIcXgO21R
3679,36c7c1cGgtww53xIL6khA8
3680,5ruIO18IHgNi9IkgpeHx8s
3681,3qKy63TV8TTWxiGsSWVOw4
3682,6WrI0LAC5M1Rw2MnX2ZvEg
3683,1KqlOcm9BlZzsLY921gws1
3684,4sKARkPi3bMhFQsS9io13R
3685,6YJYOkgFPzXs7SmByEPrre
3686,0NU6EBTs3G2GWdkFqjZBU7
3687,6IaSUc4wx1rzo8lGs4KOot
3688,5t9BWOYBnIE3hKhFRdx0Lf
3689,6CrqvrCM9K9AIdiOABnDv8
3690,11uqh8eUMZeMQChFf5BKik
3691,3fcSiKWBQGaY7m4wP4T2XA
3692,09v7M1HNmbtarlNZFdhhzt
3693,2JjwQsLvMknwKhMRbdC7Mb
3694,1i1fxkWeaMmKEB4T7zqbzK
3695,1nsSTfcy0hjSf5TQ7m5kD4
3696,3DMXJ1RJ9fHGAAL4QsYROH
3697,51GGToO6ZpRHexRpt2nrMR
3698,2eoMcPMt8GsnH7c6poebbo
3699,1zB4vmk8tFRmM9UULNzbLB
3700,0pqnGHJpmpxLKifKRmU6WP
3701,2bhog6DnHMDpRdlxx0h9M1
3702,5rSO05Krhz2t6q94rGTNOt
3703,2aDDJ1mm13AD7LjvbgqASg
3704,7mjNvfQxV3DlM1XjxgguLt
3705,0MlKMglqYtJaCbwLwnje92
3706,3nSglalUiJYQfUsnzvI5Px
3707,6XA51wl39hxVfvRDzcYZyP
3708,51GGToO6ZpRHexRpt2nrMR
3709,03JM2OlLiaZJsF7zGoVzjL
3710,3pTOZUDvaPvcaRzUbNY5Cl
3711,1O2oLSMF62OPgrgWSWaY6G
3712,33FZ0nTnfAixHUY67wVeIY
3713,1mVfbDQsWp7I0TUZbZfMOH
3714,2bViLOTR7Jjnj0738HTyxO
3715,7aFBEGJ58Xb12imQmOrQkb
3716,2n5xfbDPsjzfixzIjyJ3uE
3717,2APTiXB8khsFq93r3inyHZ
3718,5vS1PhON4ZYlWDabJy3fRT
3719,2tdX3xNmxkNmkTvD1Cb4R9
3720,2WuK1opHQzRo18YXCtY2DF
3721,4dphZi2G4KizVeWWbPMzHZ
3722,6hvczQ05jc1yGlp9zhb95V
3723,1x5sYLZiu9r5E43kMlt9f8
3724,47qYqGPgMTh3l1PRKBHEfI
3725,2BcwzjPvVSkek2ZLdh7C9J
3726,0tBbt8CrmxbjRP0pueQkyU
3727,0dblxWsS1Wbuow2tuCqRil
3728,4hY3WpATpaRKU963CGnAjn
3729,0Ms81tnYUOFsfLLagQoe2P
3730,69PcaJEZMB3cCfCeRSibj2
3731,3UNV3RoBorI6KvYS4B5D8l
3732,3e7sxremeOE3wTySiOhGiP
3733,3OWawZ2SZjoBNfzwlamCTI
3734,15IUmheUvA6K7xCD7UZMjN
3735,3rJgDDjx9CyD1lQT8F1PoE
3736,1Z3WNFJ3INAzvW8oP9u7DL
3737,5eLaM6eQYtESWLZbdbjP9l
3738,2Fjz5ZC5BvFdCqcnTZ3ilH
3739,3LlmKSHR3Rs0Y3KHQLAYDk
3740,7CQjnYsGLdtcrsp95oBpCv
3741,0A9gTGIjvtqUWO4dcHF1kM
3742,7BmBeHGdh4h6oAfcz8a9jc
3743,603XGQOeaIbw8DJIgN5hoM
3744,6zAiRKvAMlXHxEtyO4yxIO
3745,2s1sdSqGcKxpPr5lCl7jAV
3746,3S4px9f4lceWdKf0gWciFu
3747,0Db8f7uikjXxH3qHe0UKoW
3748,66YtIqT0kN4958EXnCnAmE
3749,5uwUgGB3MdhjyAOQoHw7V2
3750,72qSU1mTkBpwokctNf6KNv
3751,3jgJdyQg66mgV5jPSJMHYq
3752,0KHv4lQm5Zf2Dzr45U85Tw
3753,3YmZ8V92nqVKx6u1lohFCC
3754,4qB9FBzHzhLQxgs9LJWPGP
3755,0buRJlymEjOyDgoKNduyl2
3756,5tbDvYWRdEIPrWivFgmT6F
3757,321PCApeQiLLrf03k83cCb
3758,22jhTPoDNTcAqMXyUKEyeD
3759,6V3bFXfMuKX7xJ3v2ate2J
3760,1X23sVR7Rm1eK4mjBxKJPP
3761,15RAwsgT0vaBiAuNWswMay
3762,4gvUcbWyY8mYNeAnNQrC97
3763,46vKNalwMNPM53oI7pWl0d
3764,3zMto3WJqJQXYaAABtR7mf
3765,4jab3gux5kF2twsknWJtC0
3766,0HXV1PxhMll4Pw6nLI7Ydc
3767,20Y0mRrgyivN56Euwcwu0w
3768,6Q5uDNuuFYa8ToL3CCoHPC
3769,1gxB37MJj248LtANpH9t7y
3770,0GggSsnRVFMcoEPL3XgEBe
3771,4LIM4qmpHABufePRrLWbiM
3772,0fpMWH2lIJzknRAnNuyk8W
3773,01TDUWPHgIwXcP03aa37pj
3774,7n1BFE42nWQ5rcv8ASHDST
3775,2OkzFAmHliExuwwF6aCSAv
3776,2h9bAiPtnIwS5m7dy4B4Zn
3777,67ip04jQyUYilUnBRhFnrc
3778,6ZvM79YgCGdmWOyDxH0n0e
3779,7nYzrO3ijXkg6sm69dVKSg
3780,0eqKUEfNbbPlyTErp6S4SK
3781,1cSMOuiGQsQ4Q0VdEJorKs
3782,4thuoNp0lA4XtaY2eOwfwF
3783,4kG29aEfYWIuC77c7AlmcY
3784,78LFArDoeDWivH5o2eqr7I
3785,1cSMOuiGQsQ4Q0VdEJorKs
3786,1P7X6jsnbiB09DrLEaipZT
3787,6Hk2WoegVtgfIhBWp4dQCQ
3788,0T5Nmg45l6fBuPZgGopxrb
3789,6XIgDjtGCciyplUSdNTzJX
3790,12gI5HZieMLZLznbZBe3TB
3791,4z42jXZlgjn8bvB95vHWiV
3792,1Pw3fN1UrQMWW4D4GtG7zm
3793,5T4jrsfPCurwMnYb34p9ol
3794,1rPGFHrIFMaUkJzU50xgCn
3795,6P0svC6FAE3ohPrwUJlt45
3796,2HL5iZSAOHYwIrsSXNqSwI
3797,3pn6h16Rg9hkfYF16veqfK
3798,4IwYiqgqQQWDHrWI1cvgh2
3799,6P0svC6FAE3ohPrwUJlt45
3800,2G6N99ANS6NGn9BusRUmCx
3801,0bE3oAcBOw36I4drnGpDHi
3802,6GyFP1nfCDB8lbD2bG0Hq9
3803,2dCjN0ldv9iaA9FzmOzYii
3804,7D1XjPzNQLie5yUGZRS3hy
3805,4WG3mAQIGHQJalK922wAiG
3806,5qVSAlaXWbGY3Y6gXRxbAM
3807,1eznhjMKkQtTlj5rnuAmro
3808,6hcpFrllQMQMSHGGsKeHRo
3809,6aIKg57u7UtE5Y67PSjBaD
3810,107NU6RIaCvZJIUBNqxOwW
3811,2k1S8zTouguZksGALGpE2d
3812,3tdmnkvCudWM0KUQ6UA1jH
3813,6PZ5AkBlrx5FwMVup8J9nY
3814,3IilBxnaNpo8H2EVilj7Uk
3815,0JfmNEYwxzcvFoRoiWWOF1
3816,5ytYArX1dHZiiGH5pb6jOv
